product_id,product_name,product_category,price
PROD03693,Toys Product 03693,Toys,58.8
PROD03694,Health Beauty Product 03694,Health Beauty,69.5
PROD03695,Office Furniture Product 03695,Office Furniture,279.9
PROD03696,Auto Product 03696,Auto,79.9
PROD03697,Sports Leisure Product 03697,Sports Leisure,65.9
PROD03698,Sports Leisure Product 03698,Sports Leisure,244.69
PROD03699,Pet Shop Product 03699,Pet Shop,245.0
PROD03700,Health Beauty Product 03700,Health Beauty,114.9
PROD03701,Health Beauty Product 03701,Health Beauty,72.9
PROD03702,Auto Product 03702,Auto,69.0
PROD03703,Furniture Decor Product 03703,Furniture Decor,99.0
PROD03704,Health Beauty Product 03704,Health Beauty,290.0
PROD03705,Furniture Decor Product 03705,Furniture Decor,345.62
PROD03706,Sports Leisure Product 03706,Sports Leisure,119.0
PROD03707,Electronics Product 03707,Electronics,12.95
PROD03708,Computers Accessories Product 03708,Computers Accessories,24.9
PROD03709,Air Conditioning Product 03709,Air Conditioning,35.9
PROD03710,Bed Bath Table Product 03710,Bed Bath Table,69.0
PROD03711,Perfumery Product 03711,Perfumery,79.9
PROD03712,Computers Accessories Product 03712,Computers Accessories,148.99
PROD03713,Sports Leisure Product 03713,Sports Leisure,160.0
PROD03714,Garden Tools Product 03714,Garden Tools,99.0
PROD03715,Bed Bath Table Product 03715,Bed Bath Table,451.0
PROD03716,Housewares Product 03716,Housewares,119.9
PROD03717,Stationery Product 03717,Stationery,75.0
PROD03718,Health Beauty Product 03718,Health Beauty,339.0
PROD03719,Diapers And Hygiene Product 03719,Diapers And Hygiene,38.0
PROD03720,Health Beauty Product 03720,Health Beauty,287.0
PROD03721,Health Beauty Product 03721,Health Beauty,34.0
PROD03722,Sports Leisure Product 03722,Sports Leisure,40.33
PROD03723,Musical Instruments Product 03723,Musical Instruments,99.0
PROD03724,Watches Gifts Product 03724,Watches Gifts,227.8
PROD03725,Market Place Product 03725,Market Place,29.99
PROD03726,Furniture Decor Product 03726,Furniture Decor,39.99
PROD03727,Home Construction Product 03727,Home Construction,224.9
PROD03728,Sports Leisure Product 03728,Sports Leisure,47.9
PROD03729,Arts And Craftmanship Product 03729,Arts And Craftmanship,21.99
PROD03730,Computers Accessories Product 03730,Computers Accessories,45.65
PROD03731,Health Beauty Product 03731,Health Beauty,669.65
PROD03732,Baby Product 03732,Baby,66.9
PROD03733,Furniture Decor Product 03733,Furniture Decor,129.9
PROD03734,Health Beauty Product 03734,Health Beauty,72.9
PROD03735,Auto Product 03735,Auto,429.9
PROD03736,Garden Tools Product 03736,Garden Tools,79.95
PROD03737,Auto Product 03737,Auto,129.99
PROD03738,Health Beauty Product 03738,Health Beauty,28.9
PROD03739,Toys Product 03739,Toys,88.9
PROD03740,Health Beauty Product 03740,Health Beauty,25.0
PROD03741,Watches Gifts Product 03741,Watches Gifts,149.0
PROD03742,Sports Leisure Product 03742,Sports Leisure,180.0
PROD03743,Computers Accessories Product 03743,Computers Accessories,580.27
PROD03744,Computers Accessories Product 03744,Computers Accessories,49.0
PROD03745,Furniture Decor Product 03745,Furniture Decor,230.0
PROD03746,Bed Bath Table Product 03746,Bed Bath Table,249.9
PROD03747,Home Appliances Product 03747,Home Appliances,122.73
PROD03748,Furniture Decor Product 03748,Furniture Decor,49.9
PROD03749,Baby Product 03749,Baby,15.99
PROD03750,Baby Product 03750,Baby,388.0
PROD03751,Garden Tools Product 03751,Garden Tools,329.0
PROD03752,Stationery Product 03752,Stationery,119.9
PROD03753,Computers Accessories Product 03753,Computers Accessories,169.9
PROD03754,Health Beauty Product 03754,Health Beauty,125.0
PROD03755,Computers Accessories Product 03755,Computers Accessories,219.0
PROD03756,Housewares Product 03756,Housewares,85.99
PROD03757,Toys Product 03757,Toys,35.0
PROD03758,Health Beauty Product 03758,Health Beauty,109.9
PROD03759,Bed Bath Table Product 03759,Bed Bath Table,73.9
PROD03760,Pet Shop Product 03760,Pet Shop,29.9
PROD03761,Bed Bath Table Product 03761,Bed Bath Table,52.58
PROD03762,Construction Tools Construction Product 03762,Construction Tools Construction,199.99
PROD03763,Baby Product 03763,Baby,13.5
PROD03764,Health Beauty Product 03764,Health Beauty,110.32
PROD03765,Toys Product 03765,Toys,89.9
PROD03766,Telephony Product 03766,Telephony,23.99
PROD03767,Sports Leisure Product 03767,Sports Leisure,124.0
PROD03768,Health Beauty Product 03768,Health Beauty,189.0
PROD03769,Auto Product 03769,Auto,130.0
PROD03770,Perfumery Product 03770,Perfumery,10.0
PROD03771,Furniture Living Room Product 03771,Furniture Living Room,179.9
PROD03772,Toys Product 03772,Toys,59.9
PROD03773,Watches Gifts Product 03773,Watches Gifts,194.9
PROD03774,Housewares Product 03774,Housewares,144.9
PROD03775,Electronics Product 03775,Electronics,44.0
PROD03776,Fashion Bags Accessories Product 03776,Fashion Bags Accessories,14.9
PROD03777,Auto Product 03777,Auto,1500.0
PROD03778,Housewares Product 03778,Housewares,19.9
PROD03779,Cool Stuff Product 03779,Cool Stuff,93.5
PROD03780,Pet Shop Product 03780,Pet Shop,139.9
PROD03781,Computers Accessories Product 03781,Computers Accessories,45.9
PROD03782,Construction Tools Construction Product 03782,Construction Tools Construction,109.9
PROD03783,Bed Bath Table Product 03783,Bed Bath Table,112.4
PROD03784,Health Beauty Product 03784,Health Beauty,279.0
PROD03785,Office Furniture Product 03785,Office Furniture,196.99
PROD03786,Luggage Accessories Product 03786,Luggage Accessories,92.0
PROD03787,Furniture Decor Product 03787,Furniture Decor,194.0
PROD03788,Computers Accessories Product 03788,Computers Accessories,120.99
PROD03789,Home Confort Product 03789,Home Confort,599.0
PROD03790,Bed Bath Table Product 03790,Bed Bath Table,89.9
PROD03791,Consoles Games Product 03791,Consoles Games,79.9
PROD03792,Watches Gifts Product 03792,Watches Gifts,175.0
PROD03793,Auto Product 03793,Auto,64.8
PROD03794,Electronics Product 03794,Electronics,12.65
PROD03795,Fashion Male Clothing Product 03795,Fashion Male Clothing,129.99
PROD03796,Fashion Bags Accessories Product 03796,Fashion Bags Accessories,68.2
PROD03797,Health Beauty Product 03797,Health Beauty,175.06
PROD03798,Housewares Product 03798,Housewares,81.99
PROD03799,Bed Bath Table Product 03799,Bed Bath Table,85.0
PROD03800,Consoles Games Product 03800,Consoles Games,79.0
PROD03801,Consoles Games Product 03801,Consoles Games,343.4
PROD03802,Sports Leisure Product 03802,Sports Leisure,194.9
PROD03803,Sports Leisure Product 03803,Sports Leisure,159.99
PROD03804,Furniture Decor Product 03804,Furniture Decor,39.9
PROD03805,Home Appliances Product 03805,Home Appliances,69.0
PROD03806,Health Beauty Product 03806,Health Beauty,199.08
PROD03807,Housewares Product 03807,Housewares,101.0
PROD03808,Cool Stuff Product 03808,Cool Stuff,199.0
PROD03809,Stationery Product 03809,Stationery,40.0
PROD03810,Computers Accessories Product 03810,Computers Accessories,269.0
PROD03811,Perfumery Product 03811,Perfumery,108.0
PROD03812,Stationery Product 03812,Stationery,59.9
PROD03813,Toys Product 03813,Toys,259.4
PROD03814,Fashion Bags Accessories Product 03814,Fashion Bags Accessories,49.9
PROD03815,Computers Accessories Product 03815,Computers Accessories,59.0
PROD03816,Bed Bath Table Product 03816,Bed Bath Table,69.97
PROD03817,Computers Accessories Product 03817,Computers Accessories,16.9
PROD03818,Auto Product 03818,Auto,199.99
PROD03819,Computers Accessories Product 03819,Computers Accessories,59.0
PROD03820,Luggage Accessories Product 03820,Luggage Accessories,59.9
PROD03821,Furniture Decor Product 03821,Furniture Decor,59.9
PROD03822,Pet Shop Product 03822,Pet Shop,29.9
PROD03823,Perfumery Product 03823,Perfumery,385.0
PROD03824,Furniture Decor Product 03824,Furniture Decor,139.9
PROD03825,Perfumery Product 03825,Perfumery,82.0
PROD03826,Sports Leisure Product 03826,Sports Leisure,139.0
PROD03827,Home Construction Product 03827,Home Construction,37.95
PROD03828,Office Furniture Product 03828,Office Furniture,279.99
PROD03829,Stationery Product 03829,Stationery,38.0
PROD03830,Toys Product 03830,Toys,71.1
PROD03831,Health Beauty Product 03831,Health Beauty,279.0
PROD03832,Baby Product 03832,Baby,159.99
PROD03833,Sports Leisure Product 03833,Sports Leisure,70.0
PROD03834,Luggage Accessories Product 03834,Luggage Accessories,109.9
PROD03835,Music Product 03835,Music,15.9
PROD03836,Health Beauty Product 03836,Health Beauty,95.0
PROD03837,Consoles Games Product 03837,Consoles Games,22.9
PROD03838,Bed Bath Table Product 03838,Bed Bath Table,64.9
PROD03839,Stationery Product 03839,Stationery,74.5
PROD03840,Housewares Product 03840,Housewares,52.11
PROD03841,Housewares Product 03841,Housewares,33.6
PROD03842,Audio Product 03842,Audio,17.4
PROD03843,Health Beauty Product 03843,Health Beauty,80.25
PROD03844,Computers Accessories Product 03844,Computers Accessories,34.9
PROD03845,Toys Product 03845,Toys,74.9
PROD03846,Baby Product 03846,Baby,178.9
PROD03847,Health Beauty Product 03847,Health Beauty,44.99
PROD03848,Health Beauty Product 03848,Health Beauty,12.9
PROD03849,Computers Accessories Product 03849,Computers Accessories,93.9
PROD03850,Fashion Bags Accessories Product 03850,Fashion Bags Accessories,31.5
PROD03851,Pet Shop Product 03851,Pet Shop,69.2
PROD03852,Bed Bath Table Product 03852,Bed Bath Table,169.99
PROD03853,Bed Bath Table Product 03853,Bed Bath Table,150.0
PROD03854,Garden Tools Product 03854,Garden Tools,31.9
PROD03855,Sports Leisure Product 03855,Sports Leisure,149.9
PROD03856,Sports Leisure Product 03856,Sports Leisure,56.0
PROD03857,Baby Product 03857,Baby,776.5
PROD03858,Housewares Product 03858,Housewares,25.9
PROD03859,Bed Bath Table Product 03859,Bed Bath Table,114.9
PROD03860,Toys Product 03860,Toys,27.0
PROD03861,Telephony Product 03861,Telephony,29.9
PROD03862,Housewares Product 03862,Housewares,144.98
PROD03863,Perfumery Product 03863,Perfumery,141.9
PROD03864,Fashion Shoes Product 03864,Fashion Shoes,64.0
PROD03865,Auto Product 03865,Auto,7.99
PROD03866,Housewares Product 03866,Housewares,98.0
PROD03867,Perfumery Product 03867,Perfumery,319.9
PROD03868,Computers Accessories Product 03868,Computers Accessories,49.9
PROD03869,Construction Tools Safety Product 03869,Construction Tools Safety,339.9
PROD03870,Baby Product 03870,Baby,130.0
PROD03871,Electronics Product 03871,Electronics,28.99
PROD03872,Bed Bath Table Product 03872,Bed Bath Table,59.5
PROD03873,Bed Bath Table Product 03873,Bed Bath Table,63.99
PROD03874,Watches Gifts Product 03874,Watches Gifts,198.0
PROD03875,Furniture Decor Product 03875,Furniture Decor,39.9
PROD03876,Baby Product 03876,Baby,65.0
PROD03877,Sports Leisure Product 03877,Sports Leisure,24.9
PROD03878,Cool Stuff Product 03878,Cool Stuff,87.97
PROD03879,Health Beauty Product 03879,Health Beauty,110.32
PROD03880,Health Beauty Product 03880,Health Beauty,914.65
PROD03881,Health Beauty Product 03881,Health Beauty,94.5
PROD03882,Telephony Product 03882,Telephony,24.77
PROD03883,Home Confort Product 03883,Home Confort,29.0
PROD03884,Sports Leisure Product 03884,Sports Leisure,102.95
PROD03885,Fashion Bags Accessories Product 03885,Fashion Bags Accessories,165.0
PROD03886,Furniture Decor Product 03886,Furniture Decor,35.9
PROD03887,Stationery Product 03887,Stationery,120.0
PROD03888,Auto Product 03888,Auto,61.5
PROD03889,Sports Leisure Product 03889,Sports Leisure,119.9
PROD03890,Construction Tools Construction Product 03890,Construction Tools Construction,89.0
PROD03891,Watches Gifts Product 03891,Watches Gifts,109.0
PROD03892,Watches Gifts Product 03892,Watches Gifts,209.0
PROD03893,Telephony Product 03893,Telephony,29.99
PROD03894,Bed Bath Table Product 03894,Bed Bath Table,83.36
PROD03895,Health Beauty Product 03895,Health Beauty,59.9
PROD03896,Construction Tools Construction Product 03896,Construction Tools Construction,24.7
PROD03897,Books General Interest Product 03897,Books General Interest,27.92
PROD03898,Bed Bath Table Product 03898,Bed Bath Table,49.95
PROD03899,Bed Bath Table Product 03899,Bed Bath Table,119.9
PROD03900,Art Product 03900,Art,69.9
PROD03901,Bed Bath Table Product 03901,Bed Bath Table,49.95
PROD03902,Toys Product 03902,Toys,279.99
PROD03903,Bed Bath Table Product 03903,Bed Bath Table,109.9
PROD03904,Sports Leisure Product 03904,Sports Leisure,259.99
PROD03905,Books Imported Product 03905,Books Imported,135.0
PROD03906,Fashion Bags Accessories Product 03906,Fashion Bags Accessories,79.9
PROD03907,Sports Leisure Product 03907,Sports Leisure,179.99
PROD03908,Health Beauty Product 03908,Health Beauty,54.99
PROD03909,Furniture Decor Product 03909,Furniture Decor,69.9
PROD03910,Furniture Decor Product 03910,Furniture Decor,42.9
PROD03911,Watches Gifts Product 03911,Watches Gifts,188.0
PROD03912,Watches Gifts Product 03912,Watches Gifts,168.9
PROD03913,Stationery Product 03913,Stationery,52.9
PROD03914,Health Beauty Product 03914,Health Beauty,56.29
PROD03915,Bed Bath Table Product 03915,Bed Bath Table,29.9
PROD03916,Fashion Bags Accessories Product 03916,Fashion Bags Accessories,49.9
PROD03917,Toys Product 03917,Toys,49.9
PROD03918,Garden Tools Product 03918,Garden Tools,169.9
PROD03919,Garden Tools Product 03919,Garden Tools,107.0
PROD03920,Computers Accessories Product 03920,Computers Accessories,15.0
PROD03921,Fashion Bags Accessories Product 03921,Fashion Bags Accessories,320.0
PROD03922,Health Beauty Product 03922,Health Beauty,14.89
PROD03923,Computers Accessories Product 03923,Computers Accessories,179.9
PROD03924,Consoles Games Product 03924,Consoles Games,44.99
PROD03925,Fashion Male Clothing Product 03925,Fashion Male Clothing,45.0
PROD03926,Toys Product 03926,Toys,38.25
PROD03927,Bed Bath Table Product 03927,Bed Bath Table,195.99
PROD03928,Health Beauty Product 03928,Health Beauty,64.99
PROD03929,Computers Accessories Product 03929,Computers Accessories,39.9
PROD03930,Fashion Shoes Product 03930,Fashion Shoes,84.9
PROD03931,Electronics Product 03931,Electronics,14.6
PROD03932,Home Confort Product 03932,Home Confort,44.9
PROD03933,Housewares Product 03933,Housewares,69.9
PROD03934,Housewares Product 03934,Housewares,19.0
PROD03935,Health Beauty Product 03935,Health Beauty,97.65
PROD03936,Perfumery Product 03936,Perfumery,361.99
PROD03937,Watches Gifts Product 03937,Watches Gifts,198.9
PROD03938,Air Conditioning Product 03938,Air Conditioning,20.0
PROD03939,Musical Instruments Product 03939,Musical Instruments,274.9
PROD03940,Bed Bath Table Product 03940,Bed Bath Table,69.9
PROD03941,Garden Tools Product 03941,Garden Tools,79.99
PROD03942,Bed Bath Table Product 03942,Bed Bath Table,41.99
PROD03943,Health Beauty Product 03943,Health Beauty,39.99
PROD03944,Consoles Games Product 03944,Consoles Games,25.99
PROD03945,Fixed Telephony Product 03945,Fixed Telephony,102.0
PROD03946,Sports Leisure Product 03946,Sports Leisure,210.0
PROD03947,Furniture Decor Product 03947,Furniture Decor,109.9
PROD03948,Watches Gifts Product 03948,Watches Gifts,49.0
PROD03949,Consoles Games Product 03949,Consoles Games,53.89
PROD03950,Furniture Decor Product 03950,Furniture Decor,148.0
PROD03951,Bed Bath Table Product 03951,Bed Bath Table,41.0
PROD03952,Stationery Product 03952,Stationery,125.9
PROD03953,Computers Accessories Product 03953,Computers Accessories,64.9
PROD03954,Sports Leisure Product 03954,Sports Leisure,110.8
PROD03955,Fashio Female Clothing Product 03955,Fashio Female Clothing,19.9
PROD03956,Garden Tools Product 03956,Garden Tools,159.9
PROD03957,Audio Product 03957,Audio,588.0
PROD03958,Computers Accessories Product 03958,Computers Accessories,23.8
PROD03959,Home Appliances Product 03959,Home Appliances,1054.0
PROD03960,Computers Accessories Product 03960,Computers Accessories,49.0
PROD03961,Furniture Decor Product 03961,Furniture Decor,279.0
PROD03962,Sports Leisure Product 03962,Sports Leisure,29.9
PROD03963,Pet Shop Product 03963,Pet Shop,119.0
PROD03964,Housewares Product 03964,Housewares,72.95
PROD03965,Housewares Product 03965,Housewares,59.99
PROD03966,Furniture Decor Product 03966,Furniture Decor,119.9
PROD03967,Pet Shop Product 03967,Pet Shop,34.9
PROD03968,Toys Product 03968,Toys,149.99
PROD03969,Sports Leisure Product 03969,Sports Leisure,139.99
PROD03970,Bed Bath Table Product 03970,Bed Bath Table,49.0
PROD03971,Furniture Decor Product 03971,Furniture Decor,74.9
PROD03972,Auto Product 03972,Auto,29.29
PROD03973,Sports Leisure Product 03973,Sports Leisure,850.0
PROD03974,Electronics Product 03974,Electronics,39.9
PROD03975,Health Beauty Product 03975,Health Beauty,36.85
PROD03976,Toys Product 03976,Toys,82.9
PROD03977,Auto Product 03977,Auto,1490.0
PROD03978,Auto Product 03978,Auto,265.0
PROD03979,Perfumery Product 03979,Perfumery,232.56
PROD03980,Auto Product 03980,Auto,45.9
PROD03981,Construction Tools Construction Product 03981,Construction Tools Construction,169.9
PROD03982,Furniture Decor Product 03982,Furniture Decor,59.99
PROD03983,Telephony Product 03983,Telephony,27.99
PROD03984,Housewares Product 03984,Housewares,30.9
PROD03985,Health Beauty Product 03985,Health Beauty,129.0
PROD03986,Telephony Product 03986,Telephony,19.9
PROD03987,Housewares Product 03987,Housewares,23.44
PROD03988,Garden Tools Product 03988,Garden Tools,329.9
PROD03989,Furniture Decor Product 03989,Furniture Decor,97.0
PROD03990,Telephony Product 03990,Telephony,34.99
PROD03991,Bed Bath Table Product 03991,Bed Bath Table,106.99
PROD03992,La Cuisine Product 03992,La Cuisine,139.0
